typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20230101,2023,52,2023,842,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,54811.0,False,8,,54811.0,False,54811.0,False,0.0,False,753908.0,740957.0,753908.0,0,True,False,Lithium,283691,2023
C,A,20230101,2023,52,2023,842,,,X,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,48.0,False,8,,48.0,False,48.0,False,0.0,False,,10800.0,10800.0,0,True,False,Lithium,283691,2023
C,A,20240101,2024,52,2024,842,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,24015.0,False,8,,24015.0,False,24015.0,False,0.0,False,551907.0,537925.0,551907.0,0,True,False,Lithium,283691,2024
C,A,20240101,2024,52,2024,842,,,X,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,2233.0,False,8,,2233.0,False,2233.0,False,0.0,False,,90819.0,90819.0,0,True,False,Lithium,283691,2024
C,A,20200101,2020,52,2020,36,,,M,,156,,,0,,,H5,HS,True,283691,,,,C00,,0,2100,,8,,93125.0,False,8,,93125.0,False,93125.0,False,97338.9,False,1336224.588,1326720.431,1336224.588,0,True,False,Lithium,283691,2020
C,A,20200101,2020,52,2020,36,,,M,,156,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,93125.0,False,8,,93125.0,False,93125.0,False,97338.9,False,1336224.588,1326720.431,1336224.588,0,False,True,Lithium,283691,2020
C,A,20210101,2021,52,2021,36,,,M,,156,,,0,,,H5,HS,True,283691,,,,C00,,0,1000,,8,,150.0,False,8,,150.0,False,150.0,False,166.62,False,4871.932,3692.759,4871.932,0,True,False,Lithium,283691,2021
C,A,20210101,2021,52,2021,36,,,M,,156,,,0,,,H5,HS,True,283691,,,,C00,,0,2100,,8,,117246.0,False,8,,117246.0,False,117246.0,False,118354.8,False,1984967.37,1951949.335,1984967.37,0,True,False,Lithium,283691,2021
C,A,20210101,2021,52,2021,36,,,M,,156,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,117396.0,False,8,,117396.0,False,117396.0,False,118521.42,False,1989839.302,1955642.093,1989839.302,0,False,True,Lithium,283691,2021
C,A,20220101,2022,52,2022,36,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,1000,,8,,32883.14,False,8,,32883.14,False,32883.14,False,0.0,False,405734.702,375124.535,405734.702,0,True,False,Lithium,283691,2022
C,A,20220101,2022,52,2022,36,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,2100,,8,,364647.6,False,8,,364647.6,False,364647.6,False,0.0,False,3907671.705,3868863.209,3907671.705,0,True,False,Lithium,283691,2022
C,A,20220101,2022,52,2022,36,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,397530.74,False,8,,397530.74,False,397530.74,False,0.0,False,4313406.407,4243987.743,4313406.407,0,False,True,Lithium,283691,2022
C,A,20230101,2023,52,2023,36,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,1000,,8,,1270.5,False,8,,1270.5,False,1270.5,False,0.0,False,86892.59,77292.001,86892.59,0,True,False,Lithium,283691,2023
C,A,20230101,2023,52,2023,36,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,280544.09,False,8,,280544.09,False,280544.09,False,0.0,False,3611316.844,3584514.911,3611316.844,0,False,True,Lithium,283691,2023
C,A,20230101,2023,52,2023,36,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,2100,,8,,279273.59,False,8,,279273.59,False,279273.59,False,115152.0,False,3524424.254,3507222.909,3524424.254,0,True,False,Lithium,283691,2023
C,A,20240101,2024,52,2024,36,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,2100,,8,,197800.0,False,8,,197800.0,False,197800.0,False,122.379,False,2687831.174,2662197.701,2687831.174,0,True,False,Lithium,283691,2024
C,A,20240101,2024,52,2024,36,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,1000,,8,,14.0,False,8,,14.0,False,14.0,False,0.0,False,2596.271,2476.86,2596.271,0,True,False,Lithium,283691,2024
C,A,20240101,2024,52,2024,36,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,197814.0,False,8,,197814.0,False,197814.0,False,0.0,False,2690427.445,2664674.561,2690427.445,0,False,True,Lithium,283691,2024
